id,concurso_id,disciplina_id,peso_edital,score_prioridade,enunciado,alternativas,gabarito,explicacao,distrator_principal,nivel_dificuldade,estilo_quadrix,criada_em,criada_por,pilula_do_dia,vacina_legislacao
7011d3f1-3954-4c99-a6c0-cc807785ef81,sedes_df_2026,suas_fundamentos,2,190,"Segundo a NOB/SUAS, os municípios são classificados em níveis de gestão para fins do pacto de aprimoramento do SUAS. Assinale a alternativa que apresenta corretamente esses níveis municipais:","[{""letra"":""A"",""texto"":""Gestão Básica, Gestão Plena e Gestão Avançada."",""correta"":false},{""letra"":""B"",""texto"":""Gestão Inicial, Gestão Básica e Gestão Plena."",""correta"":true},{""letra"":""C"",""texto"":""Gestão Inicial, Gestão Intermediária e Gestão Plena."",""correta"":false},{""letra"":""D"",""texto"":""Gestão Municipal, Gestão Estadual e Gestão Federal."",""correta"":false},{""letra"":""E"",""texto"":""Gestão Básica, Gestão Intermediária e Gestão Especializada."",""correta"":false}]",B,"A resposta correta é B porque a NOB/SUAS (Resolução CNAS n.º 33/2012) define três níveis de habilitação para os municípios: Gestão Inicial, Gestão Básica e Gestão Plena. As alternativas A, C e E utilizam nomenclaturas inexistentes na norma ('Avançada', 'Intermediária', 'Especializada'), estratégia típica do Quadrix para confundir candidatos que estudaram de forma superficial.",troca_modalidade,3,"[""literalidade"",""falsa_nomenclatura""]",2026-05-19 01:45:04.529921+00,claude_api,,false
709625af-c44c-4db2-9f86-a9a8f4ee11dd,sedes_df_2026,arquivologia_rotinas_atendimento,2,170,"No atendimento ao público, a postura que consiste em identificar as necessidades do usuário antes mesmo que ele as verbalize, oferecendo soluções ou informações adicionais sem ser solicitado, é denominada:","[{""letra"":""A"",""texto"":""Empatia, que é a capacidade de se colocar no lugar do outro e compreender seus sentimentos durante o atendimento."",""correta"":false},{""letra"":""B"",""texto"":""Cordialidade, que consiste em tratar o público com respeito, atenção e gentileza em todas as situações."",""correta"":false},{""letra"":""C"",""texto"":""Proatividade, postura pela qual o atendente antecipa necessidades do usuário e oferece soluções sem aguardar solicitação expressa."",""correta"":true},{""letra"":""D"",""texto"":""Assertividade, que é a habilidade de comunicar-se de forma clara, direta e objetiva, sem agressividade nem passividade."",""correta"":false},{""letra"":""E"",""texto"":""Resiliência, postura que permite ao atendente manter o equilíbrio emocional diante de situações adversas no atendimento."",""correta"":false}]",C,"A resposta correta é C porque proatividade é o conceito técnico que designa a antecipação das necessidades do usuário, oferecendo soluções antes mesmo da solicitação. As demais alternativas descrevem corretamente outros conceitos do atendimento ao público (empatia, cordialidade, assertividade e resiliência), mas nenhuma delas corresponde à definição apresentada no enunciado. A pegadinha do Quadrix está em apresentar conceitos próximos e corretos em si mesmos, mas que não respondem ao que foi perguntado.",troca_modalidade,2,"[""literalidade"",""falsa_exclusividade""]",2026-05-17 22:01:53.95522+00,claude_api,,false
70a94849-fb15-4e7b-af3f-841832cfc40d,sedes_df_2026,maria_da_penha,1,75,"Segundo a Lei Maria da Penha, qual órgão é responsável pelo registro de boletim de ocorrência em situação de violência doméstica, e em qual prazo esse registro deve ser realizado?","[{""letra"":""A"",""texto"":""A Delegacia Especializada de Atendimento à Mulher (DEAM), em até 24 horas."",""correta"":false},{""letra"":""B"",""texto"":""Qualquer delegacia de polícia civil, imediatamente, sem prejuízo da prioridade."",""correta"":true},{""letra"":""C"",""texto"":""Exclusivamente a Delegacia Especializada, em até 48 horas."",""correta"":false},{""letra"":""D"",""texto"":""O Tribunal de Justiça, através de juiz de paz, em até 3 dias úteis."",""correta"":false},{""letra"":""E"",""texto"":""Qualquer delegacia, mas apenas após autorização do promotor de justiça."",""correta"":false}]",B,"O artigo 12 da Lei Maria da Penha determina que o registro de boletim de ocorrência pode ser feito em qualquer delegacia de polícia, imediatamente (não há prazo específico). Embora a DEAM tenha prioridade, não é exclusiva. As alternativas A e C restringem indevidamente. D e E estabelecem condições inexistentes na lei.",falsa_exclusividade | troca_prazo,3,"[""literalidade"",""competencia_orgaos""]",2026-05-17 21:38:58.746811+00,claude_api,,true
715c5cbb-7bc9-472f-ad67-b92c89ef8c28,sedes_df_2026,suas_fundamentos,2,190,"Conforme a Política Nacional de Assistência Social (PNAS/2004), o Centro de Referência de Assistência Social (CRAS) é a unidade pública estatal responsável pela oferta do Serviço de Proteção e Atendimento Integral à Família. Sobre as atribuições do CRAS, é correto afirmar que","[{""letra"":""A"",""texto"":""o CRAS oferta o Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos (PAEFI), voltado ao atendimento de famílias em situação de risco pessoal e social."",""correta"":false},{""letra"":""B"",""texto"":""o CRAS executa exclusivamente serviços de média complexidade, encaminhando as situações de vulnerabilidade social ao CREAS para atendimento de proteção básica."",""correta"":false},{""letra"":""C"",""texto"":""o CRAS oferta o PAIF, de caráter continuado, com o objetivo de fortalecer a função protetiva das famílias e prevenir a ruptura de vínculos familiares e comunitários."",""correta"":true},{""letra"":""D"",""texto"":""o CRAS possui competência para aplicar medidas socioeducativas em meio aberto, em articulação com o sistema de justiça e segurança pública do município."",""correta"":false},{""letra"":""E"",""texto"":""o CRAS é responsável pelo atendimento a crianças e adolescentes vítimas de violência sexual, configurando serviço de proteção social básica de alta complexidade."",""correta"":false}]",C,"A resposta correta é C porque a PNAS/2004 e o Decreto n.º 8.869/2016 (que regulamenta o PAIF) definem que o CRAS oferta o PAIF com caráter continuado, visando ao fortalecimento da função protetiva das famílias e à prevenção da ruptura de vínculos. A alternativa A constitui a pegadinha clássica Quadrix: o PAEFI é ofertado pelo CREAS, não pelo CRAS. A alternativa B inverte as competências — o CRAS atua na proteção social básica, não na média complexidade. A alternativa D atribui ao CRAS uma competência do sistema socioeducativo. A alternativa E descreve atribuição do CREAS (proteção especial).",troca_modalidade,3,"[""literalidade"",""pegadinha_competencia"",""troca_modalidade""]",2026-05-17 21:49:51.005523+00,claude_api,,false
7160fc97-8cd0-4154-866b-6b76cb4ddd9c,sedes_df_2026,lei_organica_df,1,82,Qual foi o ano de promulgação da Lei Orgânica do Distrito Federal e qual é o número de deputados distritais da Câmara Legislativa?,"[{""letra"":""A"",""texto"":""1991 com 20 deputados"",""correta"":false},{""letra"":""B"",""texto"":""1993 com 24 deputados"",""correta"":true},{""letra"":""C"",""texto"":""1992 com 28 deputados"",""correta"":false},{""letra"":""D"",""texto"":""1993 com 32 deputados"",""correta"":false},{""letra"":""E"",""texto"":""1994 com 24 deputados"",""correta"":false}]",B,"A LODF foi promulgada em 1993 e a Câmara Legislativa compõe-se de 24 deputados distritais. Os distratores combinam datas incorretas (1991, 1992, 1994) com números inadequados de deputados (20, 28, 32) para testar a memorização precisa de ambos os dados.",troca_prazo,4,"[""literalidade"",""pegadinha_multipla""]",2026-05-17 22:12:51.673702+00,claude_api,,true
7167d4e1-d5cb-4a53-a2b2-fe4a2d772958,sedes_df_2026,direito_administrativo,2,184,"À luz da Lei nº 14.133/2021, é correto afirmar que a licitação é DISPENSÁVEL (e não inexigível) na hipótese de:","[{""letra"":""A"",""texto"":""Contratação de artista consagrado pela crítica especializada ou pela opinião pública, para apresentação em evento cultural."",""correta"":false},{""letra"":""B"",""texto"":""Contratação de profissional do setor artístico diretamente ou por meio de empresário exclusivo, desde que consagrado pela crítica."",""correta"":false},{""letra"":""C"",""texto"":""Aquisição de bens e serviços por pessoa jurídica de direito público interno, quando o valor estimado for igual ou inferior a R$ 50.000,00 para obras e serviços de engenharia."",""correta"":false},{""letra"":""D"",""texto"":""Contratação de empresa pública ou sociedade de economia mista por ente federativo ao qual esteja vinculada, para execução de atividade-fim."",""correta"":true},{""letra"":""E"",""texto"":""Aquisição de bens ou serviços cujo fornecedor seja exclusivo, comprovada a inviabilidade de competição."",""correta"":false}]",D,"A resposta correta é D porque o art. 75, inciso VIII, da Lei nº 14.133/2021 prevê como hipótese de dispensa de licitação a contratação realizada por pessoa jurídica de direito público interno com empresa pública ou sociedade de economia mista a ela vinculada para execução de atividade constante do objeto social da entidade contratada. As alternativas A, B e E descrevem hipóteses de INEXIGIBILIDADE de licitação (art. 74), pois envolvem inviabilidade de competição — a pegadinha Quadrix clássica de confundir dispensável com inexigível. A alternativa C traz valor incorreto: o limite para obras e serviços de engenharia é R$ 100.000,00.",troca_modalidade,4,"[""literalidade"",""pegadinha_dispensa_vs_inexigibilidade"",""troca_prazo""]",2026-05-17 21:54:02.845662+00,claude_api,,false
71a22615-de40-40fa-a277-e04485962fad,sedes_df_2026,lc840,1,80,"Quanto aos afastamentos previstos na LC 840/2011, qual é a característica do afastamento para exercer função de interesse público?","[{""letra"":""A"",""texto"":""Afastamento remunerado, com percepção integral da remuneração e contagem de tempo de serviço"",""correta"":true},{""letra"":""B"",""texto"":""Afastamento não remunerado, vedada a contagem de tempo de serviço"",""correta"":false},{""letra"":""C"",""texto"":""Afastamento com remuneração reduzida a 50% do vencimento"",""correta"":false},{""letra"":""D"",""texto"":""Afastamento apenas para cargo em comissão, sendo vedado para efetivos"",""correta"":false},{""letra"":""E"",""texto"":""Afastamento sem qualquer remuneração ou contagem de tempo, considerado como licença não remunerada"",""correta"":false}]",A,"A LC 840/2011 estabelece que o afastamento para exercer função de interesse público é remunerado, mantendo a percepção do vencimento e contabilizando o tempo de serviço. Essa proteção ao servidor está explícita na legislação.",troca_modalidade,3,"[""literalidade"",""direitos_servidor""]",2026-05-17 22:14:01.608301+00,claude_api,,true
72bf8ece-a571-457d-b7d1-2e84eac3a761,sedes_df_2026,lei_organica_df,1,82,A promulgação da Lei Orgânica do Distrito Federal em 08 de junho de 1993 representou qual marco institucional?,"[{""letra"":""A"",""texto"":""Criação da primeira constituição estadual do Brasil"",""correta"":false},{""letra"":""B"",""texto"":""Extinção do regime de tutela federal sobre o DF"",""correta"":false},{""letra"":""C"",""texto"":""Consolidação da organização política e administrativa cumulativa do DF"",""correta"":true},{""letra"":""D"",""texto"":""Transferência de todas competências municipais para a União"",""correta"":false},{""letra"":""E"",""texto"":""Divisão do Distrito Federal em municípios autônomos"",""correta"":false}]",C,"A promulgação da LODF em 08 de junho de 1993 consolidou a organização política e administrativa do DF com suas competências cumulativas. A alternativa C está literalmente correta. Distratores mentem sobre criação constitucional (A), extinção de tutela (B), transferência de competências (D) ou divisão municipal (E), contrariando a realidade normativa.",falsa_exclusividade,4,"[""literalidade"",""pegadinha_competencia""]",2026-05-17 22:13:12.616829+00,claude_api,,true
742a5d39-1783-4ff1-83fa-7c13b8a7978a,sedes_df_2026,direito_administrativo,2,184,"A Lei n.º 14.133/2021 distingue as hipóteses de licitação dispensável das de inexigibilidade. Considerando essa distinção, assinale a alternativa que apresenta corretamente uma hipótese de inexigibilidade de licitação.","[{""letra"":""A"",""texto"":""Contratação de obra ou serviço de engenharia de valor inferior ao limite estabelecido para a dispensa de licitação, desde que não resulte em fracionamento."",""correta"":false},{""letra"":""B"",""texto"":""Contratação realizada por empresa pública ou sociedade de economia mista com suas subsidiárias e controladas para aquisição de bens e serviços."",""correta"":false},{""letra"":""C"",""texto"":""Contratação de profissional do setor artístico, diretamente ou por meio de empresário exclusivo, desde que consagrado pela crítica especializada ou pelo público."",""correta"":true},{""letra"":""D"",""texto"":""Contratação de instituição científica, tecnológica ou de inovação para realização de atividades de pesquisa, desde que haja processo seletivo prévio entre os interessados."",""correta"":false},{""letra"":""E"",""texto"":""Aquisição de bens ou contratação de serviços por pessoa jurídica de direito público em situação de emergência ou calamidade pública devidamente declarada."",""correta"":false}]",C,"A resposta correta é C porque o art. 74, III, da Lei n.º 14.133/2021 prevê como hipótese de inexigibilidade a contratação de profissional do setor artístico, diretamente ou por meio de empresário exclusivo, desde que consagrado pela crítica especializada ou pelo público. A inexigibilidade pressupõe inviabilidade de competição. As alternativas A e E descrevem hipóteses de licitação dispensável (art. 75), não de inexigibilidade. A alternativa B é hipótese de dispensa. A alternativa D distorce a hipótese de inexigibilidade para ICTs ao exigir processo seletivo prévio, elemento que não integra o texto legal.",troca_modalidade,4,"[""literalidade"",""pegadinha_dispensa_vs_inexigibilidade""]",2026-05-17 21:55:40.345279+00,claude_api,,false
75675e8e-3194-4a70-8ba1-419edadc2cfe,sedes_df_2026,realidade_df_ride,1,88,Qual é o bioma predominante no Distrito Federal e que caracteriza a hidrografia e o clima da região?,"[{""letra"":""A"",""texto"":""Floresta Amazônica"",""correta"":false},{""letra"":""B"",""texto"":""Mata Atlântica"",""correta"":false},{""letra"":""C"",""texto"":""Cerrado"",""correta"":true},{""letra"":""D"",""texto"":""Pantanal"",""correta"":false},{""letra"":""E"",""texto"":""Caatinga"",""correta"":false}]",C,"O Cerrado é o bioma predominante no Distrito Federal, caracterizando tanto a hidrografia quanto o clima da região. A alternativa C expressa literalmente essa realidade biogeográfica. Os demais biomas não são predominantes no DF.",troca_bioma,2,"[""literalidade"",""biogeografia_df""]",2026-05-17 21:34:32.050828+00,claude_api,,false
75c8cdcd-b911-4fe1-9178-2dcb8dcfd250,sedes_df_2026,maria_da_penha,1,75,"Conforme jurisprudência consolidada na Súmula 542 do STJ, qual é a natureza da ação penal para lesão corporal dolosa no contexto de violência doméstica?","[{""letra"":""A"",""texto"":""Ação penal condicionada à representação da vítima"",""correta"":false},{""letra"":""B"",""texto"":""Ação penal condicionada ao consentimento do agressor"",""correta"":false},{""letra"":""C"",""texto"":""Ação penal incondicionada, promovida de ofício pelo Ministério Público"",""correta"":true},{""letra"":""D"",""texto"":""Ação penal, conforme a gravidade, podendo ser condicionada ou incondicionada"",""correta"":false},{""letra"":""E"",""texto"":""Ação privada, exercida exclusivamente pela vítima ou seus herdeiros"",""correta"":false}]",C,"A Súmula 542 do STJ estabelece de forma literal que 'a lesão corporal dolosa praticada contra a mulher no âmbito de relação doméstica ou familiar configura crime de ação penal incondicionada'. Isso significa que o Ministério Público pode agir de ofício, dispensando representação da vítima.",troca_modalidade,3,"[""literalidade"",""jurisprudencia_pacifica""]",2026-05-17 22:15:25.04286+00,claude_api,,true
760a93cd-02a5-4f47-aee3-c5ec9bd45695,sedes_df_2026,lei_organica_df,1,82,"A Lei Orgânica do Distrito Federal, ao estabelecer a organização política e administrativa do DF, reconhece qual como a base territorial e política do DF?","[{""letra"":""A"",""texto"":""Os municípios, que mantêm autonomia administrativa e legislativa próprias"",""correta"":false},{""letra"":""B"",""texto"":""As regiões administrativas, sob coordenação do Governador eleito pelo povo"",""correta"":true},{""letra"":""C"",""texto"":""Os distritos federais, regulados exclusivamente pelo Poder Executivo Federal"",""correta"":false},{""letra"":""D"",""texto"":""Os setores municipais, com poderes legislativos próprios equivalentes a municípios"",""correta"":false},{""letra"":""E"",""texto"":""As comunidades locais, sem estrutura administrativa formal reconhecida pela LODF"",""correta"":false}]",B,"A Lei Orgânica do Distrito Federal reconhece as regiões administrativas como divisões territoriais do DF, sob coordenação do Governador eleito pelo povo, já que não existem municípios autônomos no DF. A alternativa B está correta. A erra ao mencionar municípios; C refere-se a estrutura federal distinta; D e E mencionam divisões não oficialmente reconhecidas pela LODF como base da organização.",troca_competencia,4,"[""literalidade"",""pegadinha_estrutura""]",2026-05-17 21:35:42.745209+00,claude_api,,true
7624c255-d584-42fb-9b6b-ac7a348c2d71,sedes_df_2026,recursos_materiais_patrimonio,2,144,"No que se refere ao tombamento de bens patrimoniais na Administração Pública, assinale a alternativa correta acerca da responsabilidade pelo registro e controle dos bens permanentes:","[{""letra"":""A"",""texto"":""O tombamento é de responsabilidade exclusiva do setor de contabilidade, que atribui o número patrimonial após o empenho da despesa."",""correta"":false},{""letra"":""B"",""texto"":""O número de tombamento é atribuído pelo almoxarifado no ato do recebimento do bem, sendo dispensável o registro no setor de patrimônio."",""correta"":false},{""letra"":""C"",""texto"":""O tombamento consiste no registro do bem no cadastro patrimonial, com atribuição de número de identificação, sendo o servidor que detém a guarda do bem o responsável pela carga patrimonial."",""correta"":true},{""letra"":""D"",""texto"":""A responsabilidade pelo tombamento é do ordenador de despesas, que poderá delegar tal função apenas a servidores do quadro efetivo."",""correta"":false},{""letra"":""E"",""texto"":""O tombamento dispensa qualquer identificação física no bem, bastando o registro no sistema contábil do órgão."",""correta"":false}]",C,"A resposta correta é C porque, conforme as normas de gestão patrimonial (IN SEDAP 205/1988 e MCASP), o tombamento é o procedimento de registro do bem no cadastro patrimonial com atribuição de número de identificação, e o servidor que recebe o bem em carga é o responsável pela sua guarda e conservação. As alternativas A e B erram ao atribuir competência de tombamento ao setor de contabilidade ou ao almoxarifado, configurando troca de competência. A alternativa E erra ao dispensar a identificação física, contrariando a norma.",troca_competencia,3,"[""literalidade"",""pegadinha_competencia""]",2026-05-17 22:11:04.61328+00,claude_api,,false
763566cd-2746-411e-b6c6-1bd55c8e45ec,sedes_df_2026,lc840,1,80,"Conforme a LC 840/2011, durante a licença para tratamento de saúde do servidor público civil do DF, qual é a situação de sua remuneração?","[{""letra"":""A"",""texto"":""O servidor percebe remuneração integral até 120 dias; após, recebe 50% da remuneração"",""correta"":true},{""letra"":""B"",""texto"":""O servidor não percebe remuneração durante toda a licença"",""correta"":false},{""letra"":""C"",""texto"":""O servidor percebe 50% da remuneração durante toda a licença"",""correta"":false},{""letra"":""D"",""texto"":""O servidor percebe remuneração integral apenas nos primeiros 30 dias"",""correta"":false},{""letra"":""E"",""texto"":""O servidor percebe remuneração integral sem limite de dias"",""correta"":false}]",A,"O artigo 86 da LC 840/2011 estabelece que na licença para tratamento de saúde, o servidor perceberá sua remuneração integral nos primeiros 120 dias; a partir do 121º dia, perceberá 50% da remuneração. A alternativa B nega remuneração. C reduz percentual desde o início. D limita a apenas 30 dias. E elimina o limite de tempo.",troca_prazo,3,"[""literalidade"",""prazos_especificos""]",2026-05-17 21:37:17.786982+00,claude_api,,true
763b5c78-fdf9-42cc-9995-32d895b11331,sedes_df_2026,suas_fundamentos,2,190,"A PNAS/2004 prevê a vigilância socioassistencial como uma das funções da Política de Assistência Social. Segundo essa política, a vigilância socioassistencial é uma atribuição que deve ser desenvolvida prioritariamente por qual equipamento público do SUAS?","[{""letra"":""A"",""texto"":""Pelo CREAS, que deve produzir e sistematizar informações sobre situações de risco pessoal e social de média e alta complexidade no território."",""correta"":false},{""letra"":""B"",""texto"":""Pelo Conselho Municipal de Assistência Social (CMAS), que detém a competência exclusiva de monitoramento e avaliação socioassistencial."",""correta"":false},{""letra"":""C"",""texto"":""Pelo INSS, em parceria com o MDS, por meio do Cadastro Único para Programas Sociais do Governo Federal."",""correta"":false},{""letra"":""D"",""texto"":""Pelo CRAS, que deve produzir, sistematizar e divulgar informações sobre as situações de vulnerabilidade e risco do território, subsidiando o planejamento da proteção social básica."",""correta"":true},{""letra"":""E"",""texto"":""Pela Secretaria Municipal de Assistência Social, sendo vedado ao CRAS o exercício da função de vigilância socioassistencial por tratar-se de atribuição exclusivamente gestora."",""correta"":false}]",D,"A resposta correta é D porque a PNAS/2004 e as normativas do SUAS atribuem ao CRAS, no âmbito da proteção social básica, a função de vigilância socioassistencial no território, que consiste em produzir, sistematizar e divulgar informações sobre vulnerabilidades, riscos e demandas do território para subsidiar o planejamento local. A alternativa A constitui a pegadinha principal: atribui ao CREAS o que é função precípua do CRAS no território. A alternativa B erra ao atribuir ao CMAS competência 'exclusiva', configurando a falsa exclusividade típica do Quadrix. A alternativa E cria vedação inexistente na legislação.",troca_competencia,4,"[""literalidade"",""pegadinha_competencia"",""falsa_exclusividade"",""troca_CRAS_CREAS""]",2026-05-17 16:59:56.387379+00,claude_api,,false
78752382-b0cd-40e9-9c2a-63fd85303a40,sedes_df_2026,realidade_df_ride,1,88,A economia do Distrito Federal é caracterizada pela predominância de quais setores?,"[{""letra"":""A"",""texto"":""Indústria extrativa e agricultura"",""correta"":false},{""letra"":""B"",""texto"":""Turismo e comércio de exportação"",""correta"":false},{""letra"":""C"",""texto"":""Serviços e administração pública"",""correta"":true},{""letra"":""D"",""texto"":""Manufatura e indústria de transformação"",""correta"":false},{""letra"":""E"",""texto"":""Agricultura e pecuária de larga escala"",""correta"":false}]",C,"A economia do Distrito Federal é caracterizada pela predominância de serviços e administração pública, reflexo de sua condição de capital federal. A alternativa C reproduz literalmente essa característica econômica. As demais alternativas referem-se a setores não predominantes no DF.",troca_setor_economico,2,"[""literalidade"",""economia_df""]",2026-05-17 21:34:32.050828+00,claude_api,,false
787aa184-226b-4557-9cf4-61c45de2450a,sedes_df_2026,maria_da_penha,1,75,"Qual órgão é responsável pelo atendimento imediato à mulher em situação de violência doméstica, conforme a Lei Maria da Penha?","[{""letra"":""A"",""texto"":""CRAS (Centro de Referência de Assistência Social) exclusivamente."",""correta"":false},{""letra"":""B"",""texto"":""CREAS (Centro de Referência Especializado de Assistência Social) obrigatoriamente."",""correta"":false},{""letra"":""C"",""texto"":""Delegacia de Polícia, para garantir a segurança imediata e registro."",""correta"":true},{""letra"":""D"",""texto"":""Apenas Ministério Público, após investigação completa."",""correta"":false},{""letra"":""E"",""texto"":""Centros de saúde, que possuem competência exclusiva sobre violência doméstica."",""correta"":false}]",C,"O artigo 10 da Lei Maria da Penha determina que a mulher em situação de violência doméstica será atendida prioritariamente na Delegacia de Polícia, a qual deverá registrar a ocorrência e tomar as providências legais. As alternativas A e B representam a pegadinha típica Quadrix de confundir CRAS com CREAS e competências. D e E deslocam indevidamente a competência inicial.",troca_competencia,3,"[""pegadinha_competencia"",""literalidade""]",2026-05-17 21:38:58.746811+00,claude_api,,true
79360e4c-7811-40a9-87ba-30a5415a3069,sedes_df_2026,portugues,1,95,No trecho 'A concordância entre o sujeito e o verbo é fundamental para a correção gramatical. Os alunos estuda com dedicação.' qual é o erro presente?,"[{""letra"":""A"",""texto"":""Erro de regência: 'estudar' deveria ser seguido de preposição"",""correta"":false},{""letra"":""B"",""texto"":""Erro de concordância verbal: verbo no singular com sujeito plural"",""correta"":true},{""letra"":""C"",""texto"":""Erro de pontuação: falta vírgula após 'fundamental'"",""correta"":false},{""letra"":""D"",""texto"":""Erro de crase: deveria haver acento grave antes de 'dedicação'"",""correta"":false},{""letra"":""E"",""texto"":""Erro de ortografia: 'estuda' deveria ser 'estudam'"",""correta"":false}]",B,"A resposta correta é B porque o sujeito 'Os alunos' (terceira pessoa plural) exige verbo no plural 'estudam', não 'estuda' (terceira pessoa singular). Trata-se de erro de concordância verbal explícito. A é falsa (regência está correta). C erra (vírgula não é obrigatória). D erra (não há contexto de crase). E descreve o erro como ortografia quando é concordância.",troca_classe_gramatical,2,"[""concordancia_verbal"",""literalidade""]",2026-05-17 22:11:32.263122+00,claude_api,,false
79369f47-ef14-4512-99b2-a9ca998749a2,sedes_df_2026,lei_organica_df,1,82,Qual é a característica principal do Distrito Federal em relação à divisão político-administrativa?,"[{""letra"":""A"",""texto"":""Possui 31 municípios sob sua jurisdição"",""correta"":false},{""letra"":""B"",""texto"":""Acumula competências estaduais e municipais, não possuindo municípios próprios"",""correta"":true},{""letra"":""C"",""texto"":""É dividido em 5 regiões autônomas com governo próprio"",""correta"":false},{""letra"":""D"",""texto"":""Possui apenas competências municipais delegadas pela União"",""correta"":false},{""letra"":""E"",""texto"":""Funciona como um município com atribuições estaduais cumulativas"",""correta"":false}]",B,"Conforme a Lei Orgânica do Distrito Federal, o DF acumula competências estaduais E municipais, não possuindo municípios próprios. A alternativa B expressa literalmente essa característica único-sui generis. As demais alternativas distorcem essa estrutura ao mencionar municípios próprios (A), regiões autônomas (C), ou apresentam uma hierarquia incorreta (D, E).",troca_competencia,2,"[""literalidade"",""pegadinha_competencia""]",2026-05-17 21:35:42.745209+00,claude_api,,true
79ad416c-d1a5-4b88-85cf-3774d88ceb29,sedes_df_2026,lei_organica_df,1,82,"Segundo a LODF, qual é o período de mandato dos deputados distritais que compõem a Câmara Legislativa?","[{""letra"":""A"",""texto"":""2 anos"",""correta"":false},{""letra"":""B"",""texto"":""3 anos"",""correta"":false},{""letra"":""C"",""texto"":""4 anos"",""correta"":true},{""letra"":""D"",""texto"":""5 anos"",""correta"":false},{""letra"":""E"",""texto"":""6 anos"",""correta"":false}]",C,"A LODF fixa em 4 anos o mandato dos deputados distritais. Os distratores apresentam prazos alternativos (2, 3, 5 e 6 anos) para induzir erro pela confusão com mandatos de outras esferas.",troca_prazo,2,"[""literalidade"",""pegadinha_prazo""]",2026-05-17 22:12:51.673702+00,claude_api,,true
7b88d9d7-5f94-4c72-920a-231de64c6609,sedes_df_2026,realidade_df_ride,1,88,"A Região Integrada de Desenvolvimento do Distrito Federal e Entorno (RIDE) foi criada pela Lei Complementar nº 94, de 1998. Qual é a composição territorial correta da RIDE conforme essa legislação?","[{""letra"":""A"",""texto"":""Apenas o Distrito Federal e municípios do Estado de Goiás"",""correta"":false},{""letra"":""B"",""texto"":""O Distrito Federal, municípios de Goiás, Minas Gerais e o Estado de São Paulo"",""correta"":false},{""letra"":""C"",""texto"":""O Distrito Federal, municípios de Goiás e municípios de Minas Gerais"",""correta"":true},{""letra"":""D"",""texto"":""Apenas os municípios limítrofes ao Distrito Federal em Goiás"",""correta"":false},{""letra"":""E"",""texto"":""O Distrito Federal e todos os municípios dos Estados de Goiás e Minas Gerais"",""correta"":false}]",C,"A LC 94/1998 define explicitamente que a RIDE é composta pelo Distrito Federal e municípios de Goiás e Minas Gerais. A alternativa A omite Minas Gerais, B adiciona São Paulo indevidamente, D restringe apenas aos limítrofes, e E inclui todos os municípios dos Estados mencionados, não apenas os definidos pela lei.",troca_territorial,2,"[""literalidade""]",2026-05-17 21:34:32.050828+00,claude_api,,false
7ca1b430-2350-4a92-b7fe-dce02a1473dd,sedes_df_2026,suas_fundamentos,2,190,"De acordo com a Lei Orgânica da Assistência Social (LOAS — Lei n.º 8.742/1993), o Benefício de Prestação Continuada (BPC) é operacionalizado pelo Instituto Nacional do Seguro Social (INSS), mas o seu financiamento é de responsabilidade de qual ente?","[{""letra"":""A"",""texto"":""Do Distrito Federal, por se tratar de benefício de caráter local."",""correta"":false},{""letra"":""B"",""texto"":""Dos municípios, por meio do cofinanciamento com a União."",""correta"":false},{""letra"":""C"",""texto"":""Da União, com recursos do Fundo Nacional de Assistência Social."",""correta"":true},{""letra"":""D"",""texto"":""Dos estados, em parceria com os municípios, conforme pactuação no SUAS."",""correta"":false},{""letra"":""E"",""texto"":""Do INSS, com recursos próprios da seguridade social arrecadados pelas contribuições previdenciárias."",""correta"":false}]",C,"A resposta correta é C porque o art. 20 e seguintes da LOAS estabelecem que o BPC é financiado pela União, por meio do Fundo Nacional de Assistência Social (FNAS), sendo apenas operacionalizado pelo INSS, que realiza o reconhecimento do direito e o pagamento. A alternativa E é o principal distrator: confunde operacionalização com financiamento — o INSS executa, mas não financia o benefício. As alternativas B e D erram ao atribuir responsabilidade de financiamento a municípios ou estados, o que não ocorre para o BPC.",troca_quem_paga,3,"[""literalidade"",""pegadinha_competencia"",""troca_quem_paga""]",2026-05-19 01:42:11.073237+00,claude_api,,false
